user,peak_date,generic_score,hybrid_score,generic_peak_score,hybrid_rank,generic_rank,top_reasons
NKP0236,2010-11-04,1.0351076937450119,1.3473776960439647,1.4842785164236876,145,152,usb_executable_count=1 (z=7.68); usb_file_count=5 (z=3.58); file_count=5 (z=3.58)
USH0199,2010-09-15,1.927335464673644,1.34465264977231,1.927335464673644,146,101,usb_file_count=6 (z=6.00); file_count=6 (z=6.00); unique_file_count=6 (z=6.00)
IBM0671,2010-12-22,1.0272779092914528,1.3419150557275283,1.2207543203049531,147,227,usb_executable_count=1 (z=7.68); usb_file_count=12 (z=3.03); file_count=12 (z=3.03)
HCL0651,2010-07-08,1.9220758728975769,1.3409831671378445,1.9220758728975769,148,102,after_hours_file_count=8 (z=5.75); usb_file_count=8 (z=2.13); after_hours_http_count=4 (z=4.41)
BEH0615,2011-03-02,1.0245932395860817,1.3400420303516878,1.2407937365650021,149,219,usb_executable_count=1 (z=7.68); usb_file_count=3 (z=4.23); file_count=3 (z=4.23)
FBW0747,2010-07-04,1.660887809490472,1.3383805870603134,1.7049789335559922,150,126,after_hours_logon_count=1 (z=7.68); after_hours_http_count=9 (z=8.52); after_hours_email_count=6 (z=6.47)
QOS0878,2010-01-24,1.9174263417981103,1.3377393082312399,1.9174263417981103,151,103,after_hours_file_count=5 (z=7.43); usb_file_count=3 (z=1.96); after_hours_device_count=3 (z=2.41)
XWD0923,2010-05-20,1.914636095475393,1.3357926247502743,1.914636095475393,152,104,after_hours_device_count=1 (z=7.68); after_hours_file_count=27 (z=9.60); external_attachment_email_count=4 (z=2.53)
KCO0122,2010-11-18,0.8471413178349252,1.3328252766023125,1.2319087177567651,153,223,usb_executable_count=1 (z=6.00); job_site_count=1 (z=4.36); after_hours_file_count=11 (z=3.29)
GCS0571,2010-09-17,1.2089820090085395,1.3318479132617718,1.3766609913773893,154,173,usb_executable_count=1 (z=6.00); usb_file_count=11 (z=4.56); file_count=11 (z=4.56)
KWE0082,2010-12-07,0.7389691421006906,1.3295133549539702,0.7774164796985811,155,525,usb_executable_count=2 (z=10.00); external_attachment_email_count=2 (z=2.24); external_email_count=6 (z=2.23)
ESR0693,2010-04-30,0.6157464953508854,1.3285668914125897,1.0532126710730736,156,333,usb_executable_count=1 (z=7.68); leak_site_count=2 (z=3.36); usb_file_count=10 (z=1.86)
RAM0447,2010-09-26,1.2407588425659253,1.3122239452709137,1.2986986003677308,157,196,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=4.36); after_hours_logon_count=2 (z=2.35)
VTT0385,2010-11-01,0.8684095439816201,1.3111681869832088,1.0543890196782715,158,332,usb_executable_count=1 (z=7.68); external_attachment_email_count=1 (z=3.32); usb_file_count=4 (z=1.88)
BIS0247,2011-03-25,1.1131072021011674,1.3093506253558103,1.699560787168451,159,128,usb_executable_count=1 (z=6.00); usb_file_count=7 (z=4.09); file_count=7 (z=4.09)
BSS0369,2010-05-18,0.7729449895971526,1.3044135839048363,1.2588307082058885,160,212,usb_executable_count=2 (z=8.64); usb_file_count=19 (z=1.24); external_email_count=6 (z=1.84)
LJT0817,2010-05-11,1.8665688652602093,1.30225734785596,1.8665688652602093,161,106,after_hours_device_count=3 (z=8.95); after_hours_file_count=6 (z=4.07); after_hours_email_count=5 (z=3.48)
BJP0134,2011-05-12,0.9683125892140767,1.3007764603247076,1.4787080511080042,162,154,leak_site_count=1 (z=7.68); external_attachment_email_count=1 (z=4.36); external_email_size=43940 (z=3.06)
AJF0370,2011-02-26,1.7606019836883948,1.2963457484557939,1.7606019836883948,163,117,after_hours_http_count=7 (z=10.00); after_hours_email_count=7 (z=8.94); after_hours_device_count=11 (z=2.58)
GKO0078,2010-05-20,0.7079045356214593,1.2920242055040998,0.842265578165465,164,469,usb_executable_count=1 (z=6.00); leak_site_count=2 (z=3.81); usb_file_count=6 (z=1.46)
HBO0413,2011-01-21,0.2716006457256636,1.2910826948240703,0.7687466067104213,165,532,usb_executable_count=1 (z=7.68); leak_site_count=2 (z=4.39); job_site_count=1 (z=2.05)
CAS0507,2010-11-10,1.8453412474638464,1.2874473819515209,1.8453412474638464,166,108,after_hours_logon_count=1 (z=7.68); after_hours_device_count=1 (z=6.00); after_hours_file_count=24 (z=6.00)
WIF0691,2010-06-03,1.8442777642537047,1.2867054169211893,1.8442777642537047,167,109,after_hours_device_count=8 (z=10.00); after_hours_file_count=21 (z=7.47); after_hours_email_count=1 (z=4.02)
IRM0931,2011-02-20,0.9363000891144417,1.2784421579296135,1.5041671914730783,168,151,usb_executable_count=1 (z=7.68); after_hours_file_count=14 (z=2.84); usb_file_count=14 (z=1.39)
KPC0073,2010-07-07,1.8289844041231353,1.276035630783583,1.8289844041231353,169,110,after_hours_logon_count=1 (z=7.68); after_hours_device_count=1 (z=4.80); after_hours_http_count=1 (z=6.00)
PNL0301,2010-06-16,0.9268328903020429,1.2718371355023583,1.2390047217309539,170,220,usb_executable_count=1 (z=7.68); external_attachment_email_count=1 (z=2.75); usb_file_count=5 (z=1.74)
WDV0573,2010-08-09,1.8192869574846344,1.269269970338117,1.8192869574846344,171,113,external_attachment_email_count=1 (z=7.68); after_hours_email_count=1 (z=7.68); external_email_count=2 (z=4.57)
SJO0209,2010-10-18,1.1166566568585474,1.2674348768780563,1.302258619926236,172,193,usb_executable_count=1 (z=6.00); usb_file_count=9 (z=4.48); file_count=9 (z=4.48)
TSR0676,2010-01-18,1.1156385285232628,1.2667245547836719,1.1156385285232628,173,287,usb_executable_count=1 (z=6.00); usb_file_count=4 (z=2.91); external_attachment_email_count=2 (z=2.62)
JMK0099,2011-04-27,0.9125173419185781,1.261849543606918,1.1475227851853298,174,270,usb_executable_count=1 (z=7.68); usb_file_count=8 (z=3.21); file_count=8 (z=3.02)
JCG0316,2010-12-03,0.6162013102014451,1.2593675432245046,0.7900066616666327,175,513,usb_executable_count=1 (z=7.68); job_site_count=1 (z=3.51); external_attachment_email_count=3 (z=1.86)
HDS0367,2011-01-21,0.902106620679438,1.2545862497191453,1.0914278961009982,176,307,usb_executable_count=1 (z=7.68); usb_file_count=15 (z=1.21); after_hours_logon_count=4 (z=1.40)
MOS0047,2010-06-02,1.2880908617474978,1.2534621431352857,1.3435998016021706,177,185,usb_executable_count=1 (z=4.36); usb_file_count=28 (z=1.69); after_hours_device_count=5 (z=1.88)
RRP0568,2011-01-11,0.6289586720504312,1.2517336673362656,0.8361598502223105,178,477,usb_executable_count=1 (z=7.68); leak_site_count=1 (z=2.31); usb_file_count=12 (z=1.84)
DBB0384,2010-04-08,0.8962770932640652,1.2505191375688853,0.8962770932640652,179,439,usb_executable_count=1 (z=7.68); external_attachment_email_count=3 (z=5.28); external_email_count=6 (z=1.94)
TSG0906,2011-01-28,0.5788549596064506,1.2503227115624522,0.750116107135562,180,555,leak_site_count=1 (z=7.68); job_site_count=2 (z=3.81); external_attachment_email_count=1 (z=2.05)
DFH0188,2011-01-06,1.1636207793672122,1.2501558187438864,1.2154772944087033,181,229,external_attachment_email_count=1 (z=7.68); usb_executable_count=1 (z=5.39); usb_file_count=27 (z=1.17)
CIM0271,2010-08-27,0.6672848229601085,1.2461220069999308,0.9223648576613139,182,423,usb_executable_count=1 (z=7.68); leak_site_count=1 (z=1.91); usb_file_count=10 (z=1.61)
IUB0565,2010-06-04,0.8424562921748304,1.241500351027527,0.9469117771635225,183,408,usb_executable_count=1 (z=5.39); leak_site_count=1 (z=2.65); external_attachment_email_count=3 (z=3.46)
MVB0515,2010-08-17,0.39673044878200586,1.238969485010492,1.0481714405746305,184,342,usb_executable_count=2 (z=10.00); job_site_count=1 (z=2.55); usb_file_count=7 (z=1.19)
MKW0441,2010-05-10,1.1340574002766903,1.2377810785574936,1.1812631539376068,185,251,job_site_count=1 (z=7.68); usb_file_count=6 (z=2.76); external_email_count=3 (z=2.51)
EAH0466,2010-02-15,1.0214648830052433,1.2338344493295876,1.0214648830052433,186,357,usb_executable_count=1 (z=6.40); external_attachment_email_count=1 (z=3.61); usb_file_count=27 (z=1.71)
WBC0192,2010-11-15,1.0646061942328982,1.2311206006276034,1.4653480859882126,187,156,usb_executable_count=1 (z=6.00); usb_file_count=9 (z=2.89); file_count=9 (z=2.78)
LDG0459,2011-01-25,1.128667244684499,1.2257696317559474,1.5387379196484527,188,145,usb_executable_count=1 (z=5.39); usb_file_count=14 (z=3.00); file_count=14 (z=3.00)
CJP0952,2010-10-20,1.7567722180080736,1.2256550358195863,1.7567722180080736,189,118,after_hours_logon_count=1 (z=6.00); external_attachment_email_count=1 (z=5.39); after_hours_http_count=1 (z=6.00)
SGM0021,2010-08-17,0.42582654075685866,1.2237877452948027,0.754464955097248,190,550,usb_executable_count=1 (z=6.00); leak_site_count=1 (z=5.39); usb_file_count=8 (z=0.73)
SDB0106,2010-08-26,0.21382199223099171,1.220965912887009,0.6508647535097103,191,633,leak_site_count=1 (z=7.68); job_site_count=1 (z=7.68); external_email_count=4 (z=1.27)
CAN0842,2010-06-04,1.1086312727867245,1.2200419198435641,1.1086312727867245,192,295,job_site_count=1 (z=7.68); after_hours_http_count=1 (z=7.68); after_hours_email_count=1 (z=5.39)
CGB0637,2011-01-13,0.7629417003578699,1.213484022944758,1.301769124999509,193,194,usb_executable_count=1 (z=6.00); job_site_count=1 (z=3.32); external_attachment_email_count=1 (z=2.24)
BMT0528,2010-06-30,0.5820911197457629,1.2074824247543434,0.9923278784869188,194,382,job_site_count=1 (z=7.68); usb_executable_count=1 (z=4.36); external_attachment_email_count=1 (z=1.57)
IBB0359,2010-10-26,0.7418992824033156,1.2059862767048388,1.206769749301807,195,231,usb_executable_count=1 (z=7.68); usb_file_count=16 (z=1.18); after_hours_device_count=3 (z=1.16)
TNM0961,2010-06-29,1.0281175800075177,1.2056634279122218,1.6602047968850913,196,131,usb_executable_count=1 (z=6.00); external_attachment_email_count=1 (z=3.74); usb_file_count=5 (z=1.59)
IAR0694,2011-05-07,1.7199279647661918,1.199949742860134,1.7199279647661918,197,121,after_hours_logon_count=2 (z=7.68); after_hours_http_count=6 (z=9.31); after_hours_email_count=6 (z=6.18)
CQW0652,2010-08-24,1.7142643036517933,1.1959983513849721,1.7142643036517933,198,123,after_hours_file_count=5 (z=9.97); usb_file_count=5 (z=2.09); after_hours_device_count=1 (z=2.75)
SNC0187,2011-01-20,1.0141611195835274,1.1959263625001353,1.1609148315148026,199,259,usb_executable_count=1 (z=6.00); usb_file_count=26 (z=1.91); external_attachment_email_count=1 (z=2.55)
COF0120,2010-08-24,0.8135944162375678,1.1928335489457482,0.9346636818622405,200,417,leak_site_count=1 (z=7.68); after_hours_logon_count=1 (z=3.32); external_attachment_email_count=3 (z=3.05)
JTS0389,2010-01-21,1.5414727112866256,1.1905399005411228,1.5737359152959733,201,141,usb_file_count=4 (z=6.00); file_count=4 (z=6.00); unique_file_count=4 (z=6.00)
TLH0648,2011-03-29,0.4181778441856367,1.1801207115219894,0.6618845787500605,202,625,leak_site_count=1 (z=7.68); job_site_count=2 (z=4.53); external_email_count=2 (z=1.64)
GTD0219,2010-02-23,0.8715781146731283,1.1778451962835779,1.0001587510702754,203,376,usb_executable_count=1 (z=7.00); after_hours_device_count=4 (z=1.62); after_hours_file_count=19 (z=2.01)
DIW0118,2010-07-19,0.5771812911988743,1.1710420778459616,0.8830560949666095,204,443,usb_executable_count=1 (z=7.68); job_site_count=1 (z=2.46); usb_file_count=7 (z=1.27)
IBP0883,2011-02-03,1.176777410340086,1.1698447048884322,1.176777410340086,205,252,job_site_count=1 (z=6.00); after_hours_logon_count=2 (z=3.76); after_hours_http_count=1 (z=5.39)
BTR0403,2010-11-17,1.6745437863161785,1.1682863625461712,1.6745437863161785,206,130,after_hours_logon_count=1 (z=7.68); after_hours_http_count=1 (z=7.68); usb_file_count=6 (z=2.28)
UAD0771,2010-12-13,0.7716090095961797,1.1635414047773374,1.0491416108066904,207,340,usb_executable_count=1 (z=7.68); external_attachment_email_count=1 (z=2.46); usb_file_count=9 (z=1.32)
KBP0008,2010-04-27,0.5004253898243333,1.1630874812727907,1.1578496315939433,208,261,leak_site_count=3 (z=10.00); after_hours_http_count=1 (z=2.39); after_hours_logon_count=1 (z=1.22)
CAB0614,2010-04-05,0.7618520136403403,1.1567341982965196,0.8598981779669649,209,457,usb_executable_count=1 (z=7.68); usb_file_count=8 (z=1.78); external_attachment_email_count=2 (z=1.25)
ILC0838,2011-03-28,1.0154110858846481,1.155004580144441,1.1122258592762377,210,292,external_attachment_email_count=1 (z=7.68); job_site_count=1 (z=7.68); external_email_count=1 (z=2.11)
DLM0051,2010-06-06,1.1858415298948441,1.1544346924291482,1.3263880055835415,211,187,leak_site_count=2 (z=4.02); after_hours_device_count=9 (z=2.55); after_hours_file_count=27 (z=2.62)
LBH0942,2010-06-27,0.9562532308868897,1.151679081114734,1.3499124237709736,212,183,leak_site_count=2 (z=3.08); usb_executable_count=1 (z=2.87); after_hours_device_count=9 (z=1.96)
HXL0968,2010-03-31,0.7534811194800791,1.1508940395800582,1.2674927000249283,213,207,usb_executable_count=1 (z=7.68); usb_file_count=5 (z=1.96); external_email_size=48156 (z=1.86)
RVF0201,2010-01-26,1.6456897085120472,1.1481556105898005,1.6456897085120472,214,132,usb_file_count=8 (z=6.51); file_count=8 (z=6.51); unique_file_count=8 (z=6.51)
DBS0235,2010-04-06,0.7955431656668962,1.148053371395509,0.7955431656668962,215,507,job_site_count=1 (z=6.00); after_hours_http_count=1 (z=7.68); leak_site_count=1 (z=3.00)
XHW0498,2010-06-15,0.6270790848281041,1.1410710315350312,1.0857561617660656,216,311,leak_site_count=2 (z=8.64); usb_file_count=5 (z=1.71); file_count=5 (z=1.71)
RAR0725,2010-08-04,0.9342686290301271,1.140187415602414,1.3535049914606008,217,181,usb_executable_count=1 (z=6.00); usb_file_count=8 (z=2.30); external_email_size=40537 (z=2.40)
AKR0057,2010-03-22,0.7650798903534661,1.1389167484537723,0.9903454125948326,218,384,job_site_count=1 (z=6.00); leak_site_count=1 (z=3.15); external_attachment_email_count=1 (z=2.46)
CJM0138,2010-08-25,1.1282313054756523,1.135975329401618,1.3944444321130958,219,169,external_attachment_email_count=1 (z=7.68); job_site_count=1 (z=6.00); external_email_count=1 (z=2.55)
DIB0081,2010-02-22,0.8136746133671301,1.1316034815576321,0.8176460052893799,220,495,leak_site_count=1 (z=6.93); external_attachment_email_count=3 (z=2.92); external_email_count=6 (z=2.52)
AIB0948,2011-04-04,0.7231033772772498,1.1297002659501774,1.5078135088212263,221,149,usb_executable_count=1 (z=7.68); usb_file_count=10 (z=1.42); external_email_size=40310 (z=2.48)
AHC0142,2010-11-28,1.6133975109071566,1.1256261704003419,1.6133975109071566,222,134,after_hours_logon_count=2 (z=7.68); after_hours_http_count=6 (z=9.31); after_hours_email_count=2 (z=6.06)
SGB0140,2010-09-20,0.9122925036835884,1.124855235128085,1.0757847988059808,223,317,leak_site_count=1 (z=6.00); external_attachment_email_count=1 (z=5.39); external_email_count=1 (z=2.55)
OCS0865,2011-01-05,0.46261852388963526,1.1221889996256076,0.8031146917457663,224,502,usb_executable_count=1 (z=6.00); job_site_count=4 (z=5.35); external_attachment_email_count=3 (z=1.17)
OLW0689,2010-10-18,0.46586958255785893,1.1089461952047261,1.2633223904694482,225,211,usb_executable_count=1 (z=7.68); leak_site_count=1 (z=1.95); usb_file_count=5 (z=0.99)
SRH0155,2010-08-15,1.3728292863390432,1.0975384055289705,1.3728292863390432,226,175,after_hours_http_count=10 (z=10.00); after_hours_email_count=6 (z=7.24); after_hours_logon_count=2 (z=2.84)
JKM0303,2011-01-31,0.22604100862413512,1.0960035440488471,1.0127134773184627,227,366,leak_site_count=1 (z=7.68); job_site_count=1 (z=5.39); http_domain_count=4 (z=4.10)
AGB0643,2010-02-01,1.1329730969203022,1.0925482317296664,1.1329730969203022,228,280,job_site_count=1 (z=5.20); external_attachment_email_count=1 (z=3.61); after_hours_http_count=3 (z=5.31)
DPM0423,2010-07-09,0.6690616170339202,1.0919967122920404,0.8271556332867772,229,488,usb_executable_count=1 (z=7.68); external_attachment_email_count=4 (z=2.76); external_email_count=6 (z=1.91)
WKD0013,2011-03-30,1.2688363659130337,1.0901443810235742,1.3826920842410892,230,172,after_hours_logon_count=2 (z=7.04); after_hours_http_count=3 (z=6.25); job_site_count=4 (z=3.52)
HCS0003,2011-02-01,0.4518402941331614,1.0895963663407,0.6769333458869081,231,616,usb_executable_count=1 (z=5.39); job_site_count=3 (z=5.78); external_attachment_email_count=5 (z=1.21)
CFM0767,2011-02-18,0.8590534662907596,1.0877117206679716,1.3990232045998106,232,168,leak_site_count=1 (z=6.00); usb_file_count=12 (z=2.62); file_count=12 (z=2.62)
CWR0502,2010-05-03,0.5497903895855515,1.0871486860169712,0.9407946463024853,233,413,leak_site_count=2 (z=8.64); external_attachment_email_count=2 (z=1.61); usb_file_count=2 (z=0.89)
BTS0011,2010-11-02,0.29885734777489414,1.087139021154387,0.540425190277081,234,807,leak_site_count=1 (z=7.68); job_site_count=1 (z=4.36); external_attachment_email_count=2 (z=1.60)
CRP0456,2011-04-14,0.917816680537523,1.086915460134819,1.1513375066307894,235,268,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=5.39); external_email_count=1 (z=2.75)
DKB0631,2010-03-19,0.6612422560211068,1.0865413441435658,0.885578402641387,236,442,leak_site_count=1 (z=7.68); external_attachment_email_count=1 (z=3.32); external_email_count=2 (z=1.87)
CCL0068,2010-06-15,0.4768206829254184,1.085159878188941,1.0053770008869345,237,372,usb_executable_count=1 (z=7.68); job_site_count=1 (z=2.19); usb_file_count=5 (z=1.50)
MBJ0312,2011-04-27,0.6556308656292601,1.0826264206143703,0.8788214518842739,238,448,usb_executable_count=1 (z=7.68); usb_file_count=6 (z=1.31); external_attachment_email_count=2 (z=1.45)
RNP0211,2010-06-22,0.5403798962725266,1.0824688697027522,0.7047150118884796,239,593,usb_executable_count=1 (z=7.68); usb_file_count=10 (z=1.00); job_site_count=1 (z=1.38)
GTD0116,2010-03-10,0.3666455335684197,1.082397074742518,0.7687580232305717,240,531,leak_site_count=2 (z=8.64); job_site_count=1 (z=2.12); external_attachment_email_count=1 (z=1.74)
ABH0663,2010-03-22,0.9621298371710408,1.0807237800806526,0.9621298371710408,241,399,external_attachment_email_count=1 (z=7.68); job_site_count=2 (z=7.04); external_email_count=2 (z=1.94)
GJT0386,2011-01-10,0.3796480029701416,1.0788241881187035,0.7579254873993068,242,544,leak_site_count=2 (z=10.00); external_attachment_email_count=1 (z=1.95); external_email_size=75198 (z=0.93)
JFC0557,2010-09-21,0.6500693321606521,1.0787462809851096,0.833765791181095,243,480,usb_executable_count=1 (z=7.68); external_attachment_email_count=5 (z=3.06); external_email_count=6 (z=1.86)
SKG0759,2010-09-20,0.6489323381822713,1.077953029372285,0.8286686144157059,244,485,leak_site_count=1 (z=7.68); external_attachment_email_count=1 (z=2.65); external_email_count=2 (z=2.43)
JKJ0698,2010-05-02,1.5437812945025655,1.077056717094813,1.5437812945025655,245,144,external_attachment_email_count=1 (z=7.68); after_hours_http_count=1 (z=4.36); after_hours_email_count=1 (z=3.74)
HAH0760,2010-06-03,0.6459450184393254,1.0758688528074394,1.220957534142409,246,226,usb_executable_count=1 (z=7.68); usb_file_count=11 (z=1.37); external_email_size=37812 (z=1.99)
KBB0189,2010-05-21,1.1869444218889136,1.0722868059690094,1.1869444218889136,247,245,after_hours_email_count=2 (z=10.00); leak_site_count=1 (z=3.00); after_hours_http_count=1 (z=4.36)
CPG0322,2010-06-01,0.831594319809508,1.0685541766112847,1.2239881974053792,248,225,usb_executable_count=1 (z=6.00); usb_file_count=3 (z=2.35); file_count=3 (z=2.35)
RDM0115,2010-12-15,0.6342329673281152,1.0676976543577577,0.6342329673281152,249,657,leak_site_count=1 (z=7.68); external_attachment_email_count=4 (z=4.10); external_email_count=6 (z=1.82)
